0.000000	1.000000
0.100000	2.067708
0.200000	5.359809
0.300000	14.426062
0.400000	39.036800
0.500000	105.711999
0.600000	286.298581
0.700000	775.390207
0.800000	2100.014477
0.900000	5687.538959
1.000000	-0.000000
