1.000000	0.000000
1.050000	0.509657
1.100000	0.519315
1.150000	0.528972
1.200000	0.538629
1.250000	0.548287
1.300000	0.557944
1.350000	0.567602
1.400000	0.577259
1.450000	0.586916
1.500000	0.596574
1.550000	0.606231
1.600000	0.615888
1.650000	0.625546
1.700000	0.635203
1.750000	0.644860
1.800000	0.654518
1.850000	0.664175
1.900000	0.673832
1.950000	0.683490
2.000000	0.693147
